id_Participantes;;id_Acidente;;pessoas;;mortos;;feridos_leves;;feridos_graves;;ilesos;;ignorados;;feridos;;veiculos;;;
1337;,;1337;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1338;,;1338;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
1339;,;1339;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1340;,;1340;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
1341;,;1341;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1342;,;1342;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1343;,;1343;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1344;,;1344;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
1345;,;1345;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1346;,;1346;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1347;,;1347;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;
1348;,;1348;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1349;,;1349;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
1350;,;1350;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
1351;,;1351;,;3;,;1;,;0;,;0;,;1;,;1;,;0;,;1;");";;
1352;,;1352;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
1353;,;1353;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1354;,;1354;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1355;,;1355;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
1356;,;1356;,;6;,;0;,;0;,;0;,;6;,;0;,;0;,;2;");";;
1357;,;1357;,;6;,;0;,;1;,;0;,;5;,;0;,;1;,;3;");";;
1358;,;1358;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1359;,;1359;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;2;");";;
1360;,;1360;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1361;,;1361;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1362;,;1362;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1363;,;1363;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
1364;,;1364;,;5;,;0;,;1;,;1;,;3;,;0;,;2;,;1;");";;
1365;,;1365;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1366;,;1366;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1367;,;1367;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1368;,;1368;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1369;,;1369;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;1;");";;
1370;,;1370;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;1;");";;
1371;,;1371;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;
1372;,;1372;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;1;");";;
1373;,;1373;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1374;,;1374;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1375;,;1375;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1376;,;1376;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;
1377;,;1377;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;
1378;,;1378;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1379;,;1379;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1380;,;1380;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;1;");";;
1381;,;1381;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;
1382;,;1382;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1383;,;1383;,;8;,;0;,;0;,;0;,;8;,;0;,;0;,;2;");";;
1384;,;1384;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1385;,;1385;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1386;,;1386;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
1387;,;1387;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1388;,;1388;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
1389;,;1389;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;
1390;,;1390;,;4;,;0;,;1;,;1;,;2;,;0;,;2;,;2;");";;
1391;,;1391;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
1392;,;1392;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1393;,;1393;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1394;,;1394;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;3;");";;
1395;,;1395;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1396;,;1396;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1397;,;1397;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1398;,;1398;,;5;,;0;,;3;,;1;,;1;,;0;,;4;,;2;");";;
1399;,;1399;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1400;,;1400;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1401;,;1401;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1402;,;1402;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1403;,;1403;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1404;,;1404;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1405;,;1405;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1406;,;1406;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1407;,;1407;,;5;,;0;,;1;,;0;,;4;,;0;,;1;,;1;");";;
1408;,;1408;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1409;,;1409;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
1410;,;1410;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1411;,;1411;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1412;,;1412;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;1;");";;
1413;,;1413;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;
1414;,;1414;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1415;,;1415;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1416;,;1416;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1417;,;1417;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1418;,;1418;,;9;,;0;,;0;,;0;,;9;,;0;,;0;,;2;");";;
1419;,;1419;,;5;,;0;,;4;,;1;,;0;,;0;,;5;,;1;");";;
1420;,;1420;,;3;,;0;,;2;,;1;,;0;,;0;,;3;,;2;");";;
1421;,;1421;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1422;,;1422;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1423;,;1423;,;3;,;0;,;0;,;1;,;1;,;1;,;1;,;1;");";;
1424;,;1424;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;
1425;,;1425;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1426;,;1426;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1427;,;1427;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1428;,;1428;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1429;,;1429;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
1430;,;1430;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1431;,;1431;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1432;,;1432;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;4;");";;
1433;,;1433;,;9;,;0;,;0;,;0;,;9;,;0;,;0;,;2;");";;
1434;,;1434;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1435;,;1435;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1436;,;1436;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1437;,;1437;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1438;,;1438;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1439;,;1439;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1440;,;1440;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
1441;,;1441;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1442;,;1442;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1443;,;1443;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
1444;,;1444;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1445;,;1445;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
1446;,;1446;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
1447;,;1447;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1448;,;1448;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1449;,;1449;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
1450;,;1450;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1451;,;1451;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;2;");";;
1452;,;1452;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;
1453;,;1453;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1454;,;1454;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1455;,;1455;,;3;,;0;,;2;,;0;,;0;,;1;,;2;,;1;");";;
1456;,;1456;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1457;,;1457;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1458;,;1458;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;
1459;,;1459;,;3;,;2;,;0;,;1;,;0;,;0;,;1;,;2;");";;
1460;,;1460;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;1;");";;
1461;,;1461;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;1;");";;
1462;,;1462;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1463;,;1463;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1464;,;1464;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1465;,;1465;,;6;,;0;,;1;,;1;,;4;,;0;,;2;,;2;");";;
1466;,;1466;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1467;,;1467;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1468;,;1468;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1469;,;1469;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1470;,;1470;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1471;,;1471;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;
1472;,;1472;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;
1473;,;1473;,;2;,;0;,;0;,;1;,;0;,;1;,;1;,;1;");";;
1474;,;1474;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1475;,;1475;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1476;,;1476;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1477;,;1477;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1478;,;1478;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;1;");";;
1479;,;1479;,;4;,;0;,;0;,;0;,;3;,;1;,;0;,;1;");";;
1480;,;1480;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1481;,;1481;,;7;,;0;,;4;,;0;,;3;,;0;,;4;,;4;");";;
1482;,;1482;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1483;,;1483;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1484;,;1484;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1485;,;1485;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
1486;,;1486;,;2;,;1;,;1;,;0;,;0;,;0;,;1;,;2;");";;
1487;,;1487;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1488;,;1488;,;6;,;0;,;1;,;0;,;5;,;0;,;1;,;2;");";;
1489;,;1489;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;2;");";;
1490;,;1490;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;1;");";;
1491;,;1491;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1492;,;1492;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1493;,;1493;,;3;,;0;,;1;,;2;,;0;,;0;,;3;,;1;");";;
1494;,;1494;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;1;");";;
1495;,;1495;,;5;,;1;,;0;,;3;,;1;,;0;,;3;,;2;");";;
1496;,;1496;,;4;,;0;,;0;,;2;,;0;,;2;,;2;,;1;");";;
1497;,;1497;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
1498;,;1498;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1499;,;1499;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1500;,;1500;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1501;,;1501;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;
1502;,;1502;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
1503;,;1503;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
1504;,;1504;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
1505;,;1505;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1506;,;1506;,;6;,;1;,;3;,;2;,;0;,;0;,;5;,;1;");";;
1507;,;1507;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1508;,;1508;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1509;,;1509;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;
1510;,;1510;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1511;,;1511;,;5;,;0;,;4;,;0;,;1;,;0;,;4;,;2;");";;
1512;,;1512;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1513;,;1513;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1514;,;1514;,;4;,;1;,;0;,;0;,;2;,;1;,;0;,;1;");";;
1515;,;1515;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1516;,;1516;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1517;,;1517;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;
1518;,;1518;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1519;,;1519;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1520;,;1520;,;5;,;0;,;2;,;0;,;2;,;1;,;2;,;2;");";;
1521;,;1521;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
1522;,;1522;,;6;,;0;,;0;,;0;,;6;,;0;,;0;,;2;");";;
1523;,;1523;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1524;,;1524;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
1525;,;1525;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
1526;,;1526;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
1527;,;1527;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
1528;,;1528;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1529;,;1529;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1530;,;1530;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1531;,;1531;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1532;,;1532;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
1533;,;1533;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;1;");";;
1534;,;1534;,;3;,;2;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1535;,;1535;,;6;,;0;,;1;,;0;,;5;,;0;,;1;,;5;");";;
1536;,;1536;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;1;");";;
1537;,;1537;,;7;,;0;,;1;,;0;,;6;,;0;,;1;,;2;");";;
1538;,;1538;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1539;,;1539;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1540;,;1540;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;2;");";;
1541;,;1541;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1542;,;1542;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
1543;,;1543;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1544;,;1544;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1545;,;1545;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1546;,;1546;,;3;,;0;,;2;,;0;,;0;,;1;,;2;,;2;");";;
1547;,;1547;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
1548;,;1548;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
1549;,;1549;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1550;,;1550;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
1551;,;1551;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
1552;,;1552;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1553;,;1553;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1554;,;1554;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1555;,;1555;,;3;,;0;,;2;,;0;,;0;,;1;,;2;,;2;");";;
1556;,;1556;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1557;,;1557;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1558;,;1558;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1559;,;1559;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1560;,;1560;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1561;,;1561;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1562;,;1562;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1563;,;1563;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;
1564;,;1564;,;6;,;0;,;0;,;1;,;3;,;2;,;1;,;2;");";;
1565;,;1565;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;
1566;,;1566;,;7;,;0;,;0;,;0;,;7;,;0;,;0;,;2;");";;
1567;,;1567;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1568;,;1568;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
1569;,;1569;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
1570;,;1570;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1571;,;1571;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1572;,;1572;,;3;,;0;,;2;,;1;,;0;,;0;,;3;,;1;");";;
1573;,;1573;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;
1574;,;1574;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1575;,;1575;,;6;,;1;,;0;,;5;,;0;,;0;,;5;,;2;");";;
1576;,;1576;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1577;,;1577;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;
1578;,;1578;,;3;,;0;,;0;,;0;,;2;,;1;,;0;,;3;");";;
1579;,;1579;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1580;,;1580;,;5;,;0;,;4;,;1;,;0;,;0;,;5;,;1;");";;
1581;,;1581;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1582;,;1582;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1583;,;1583;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1584;,;1584;,;2;,;0;,;0;,;1;,;0;,;1;,;1;,;1;");";;
1585;,;1585;,;4;,;0;,;0;,;0;,;3;,;1;,;0;,;2;");";;
1586;,;1586;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1587;,;1587;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1588;,;1588;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;
1589;,;1589;,;4;,;0;,;2;,;2;,;0;,;0;,;4;,;1;");";;
1590;,;1590;,;3;,;1;,;0;,;0;,;2;,;0;,;0;,;1;");";;
1591;,;1591;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1592;,;1592;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1593;,;1593;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;1;");";;
1594;,;1594;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1595;,;1595;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
1596;,;1596;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
1597;,;1597;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1598;,;1598;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;
1599;,;1599;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
1600;,;1600;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1601;,;1601;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1602;,;1602;,;7;,;0;,;0;,;0;,;7;,;0;,;0;,;3;");";;
1603;,;1603;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
1604;,;1604;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1605;,;1605;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
1606;,;1606;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1607;,;1607;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1608;,;1608;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1609;,;1609;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1610;,;1610;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1611;,;1611;,;4;,;2;,;0;,;2;,;0;,;0;,;2;,;1;");";;
1612;,;1612;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1613;,;1613;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
1614;,;1614;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1615;,;1615;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;
1616;,;1616;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;1;");";;
1617;,;1617;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;1;");";;
1618;,;1618;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1619;,;1619;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1620;,;1620;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1621;,;1621;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1622;,;1622;,;8;,;0;,;1;,;0;,;6;,;1;,;1;,;4;");";;
1623;,;1623;,;7;,;1;,;1;,;3;,;2;,;0;,;4;,;3;");";;
1624;,;1624;,;5;,;0;,;4;,;1;,;0;,;0;,;5;,;2;");";;
1625;,;1625;,;7;,;0;,;0;,;6;,;0;,;1;,;6;,;2;");";;
1626;,;1626;,;2;,;0;,;0;,;1;,;0;,;1;,;1;,;1;");";;
1627;,;1627;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
1628;,;1628;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1629;,;1629;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;
1630;,;1630;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;
1631;,;1631;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1632;,;1632;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
1633;,;1633;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
1634;,;1634;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;2;");";;
1635;,;1635;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1636;,;1636;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1637;,;1637;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;1;");";;
1638;,;1638;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1639;,;1639;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1640;,;1640;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1641;,;1641;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
1642;,;1642;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
1643;,;1643;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
1644;,;1644;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;1;");";;
1645;,;1645;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;
1646;,;1646;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
1647;,;1647;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
1648;,;1648;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
1649;,;1649;,;3;,;0;,;2;,;1;,;0;,;0;,;3;,;3;");";;
1650;,;1650;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
1651;,;1651;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;
1652;,;1652;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
