id_Participantes;;id_Acidente;;pessoas;;mortos;;feridos_leves;;feridos_graves;;ilesos;;ignorados;;feridos;;veiculos;;;;;
309;,;309;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
310;,;310;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
311;,;311;,;11;,;0;,;4;,;1;,;6;,;0;,;5;,;8;");";;;;
312;,;312;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
313;,;313;,;6;,;0;,;4;,;0;,;2;,;0;,;4;,;2;");";;;;
314;,;314;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
315;,;315;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
316;,;316;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
317;,;317;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
318;,;318;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;2;");";;;;
319;,;319;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
320;,;320;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
321;,;321;,;2;,;0;,;0;,;1;,;0;,;1;,;1;,;1;");";;;;
322;,;322;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;3;");";;;;
323;,;323;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
324;,;324;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
325;,;325;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
326;,;326;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
327;,;327;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
328;,;328;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
329;,;329;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
330;,;330;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
331;,;331;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
332;,;332;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
333;,;333;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;4;");";;;;
334;,;334;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
335;,;335;,;2;,;1;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
336;,;336;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
337;,;337;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
338;,;338;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
339;,;339;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
340;,;340;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
341;,;341;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
342;,;342;,;5;,;0;,;1;,;0;,;4;,;0;,;1;,;2;");";;;;
343;,;343;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
344;,;344;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
345;,;345;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
346;,;346;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
347;,;347;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;4;");";;;;
348;,;348;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
349;,;349;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;2;");";;;;
350;,;350;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
351;,;351;,;6;,;0;,;0;,;0;,;5;,;1;,;0;,;6;");";;;;
352;,;352;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
353;,;353;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
354;,;354;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
355;,;355;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
356;,;356;,;8;,;0;,;0;,;0;,;8;,;0;,;0;,;3;");";;;;
357;,;357;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;;;
358;,;358;,;2;,;0;,;0;,;1;,;0;,;1;,;1;,;2;");";;;;
359;,;359;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
360;,;360;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
361;,;361;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
362;,;362;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
363;,;363;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
364;,;364;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
365;,;365;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
366;,;366;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
367;,;367;,;9;,;0;,;7;,;0;,;2;,;0;,;7;,;2;");";;;;
368;,;368;,;3;,;0;,;0;,;2;,;0;,;1;,;2;,;2;");";;;;
369;,;369;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
370;,;370;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
371;,;371;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
372;,;372;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
373;,;373;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
374;,;374;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
375;,;375;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
376;,;376;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
377;,;377;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
378;,;378;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;2;");";;;;
379;,;379;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
380;,;380;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
381;,;381;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
382;,;382;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
383;,;383;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
384;,;384;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
385;,;385;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
386;,;386;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
387;,;387;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
388;,;388;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
389;,;389;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
390;,;390;,;3;,;0;,;0;,;1;,;1;,;1;,;1;,;2;");";;;;
391;,;391;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
392;,;392;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
393;,;393;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;;;
394;,;394;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;2;");";;;;
395;,;395;,;6;,;0;,;3;,;2;,;1;,;0;,;5;,;2;");";;;;
396;,;396;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
397;,;397;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;;;
398;,;398;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
399;,;399;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
400;,;400;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
401;,;401;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
402;,;402;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
403;,;403;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;;;
404;,;404;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
405;,;405;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
406;,;406;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
407;,;407;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;;;
408;,;408;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
409;,;409;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
410;,;410;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
411;,;411;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
412;,;412;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
413;,;413;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
414;,;414;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
415;,;415;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
416;,;416;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
417;,;417;,;3;,;1;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
418;,;418;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
419;,;419;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
420;,;420;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;3;");";;;;
421;,;421;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
422;,;422;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;3;");";;;;
423;,;423;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
424;,;424;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;;;
425;,;425;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
426;,;426;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
427;,;427;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
428;,;428;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
429;,;429;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
430;,;430;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;;;
431;,;431;,;6;,;0;,;3;,;1;,;0;,;2;,;4;,;3;");";;;;
432;,;432;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
433;,;433;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
434;,;434;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
435;,;435;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
436;,;436;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
437;,;437;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
438;,;438;,;4;,;1;,;0;,;0;,;1;,;2;,;0;,;1;");";;;;
439;,;439;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
440;,;440;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
441;,;441;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
442;,;442;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
443;,;443;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
444;,;444;,;4;,;0;,;0;,;2;,;1;,;1;,;2;,;2;");";;;;
445;,;445;,;6;,;0;,;0;,;0;,;6;,;0;,;0;,;3;");";;;;
446;,;446;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
447;,;447;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
448;,;448;,;3;,;1;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
449;,;449;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
450;,;450;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
451;,;451;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
452;,;452;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
453;,;453;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
454;,;454;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
455;,;455;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
456;,;456;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
457;,;457;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
458;,;458;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
459;,;459;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
460;,;460;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
461;,;461;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
462;,;462;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
463;,;463;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
464;,;464;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
465;,;465;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
466;,;466;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
467;,;467;,;5;,;0;,;4;,;0;,;1;,;0;,;4;,;2;");";;;;
468;,;468;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;;;
469;,;469;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
470;,;470;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;1;");";;;;
471;,;471;,;4;,;0;,;1;,;1;,;2;,;0;,;2;,;2;");";;;;
472;,;472;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
473;,;473;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
474;,;474;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
475;,;475;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
476;,;476;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
477;,;477;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
478;,;478;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
479;,;479;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
480;,;480;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;2;");";;;;
481;,;481;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;2;");";;;;
482;,;482;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
483;,;483;,;3;,;1;,;0;,;1;,;0;,;1;,;1;,;2;");";;;;
484;,;484;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
485;,;485;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
486;,;486;,;3;,;0;,;1;,;2;,;0;,;0;,;3;,;1;");";;;;
487;,;487;,;3;,;1;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
488;,;488;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
489;,;489;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
490;,;490;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
491;,;491;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
492;,;492;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
493;,;493;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
494;,;494;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
495;,;495;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
496;,;496;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
497;,;497;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
498;,;498;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
499;,;499;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
500;,;500;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
501;,;501;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
502;,;502;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
503;,;503;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
504;,;504;,;5;,;0;,;1;,;1;,;3;,;0;,;2;,;4;");";;;;
505;,;505;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
506;,;506;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;3;");";;;;
507;,;507;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;;;
508;,;508;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
509;,;509;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;4;");";;;;
510;,;510;,;4;,;0;,;0;,;0;,;3;,;1;,;0;,;3;");";;;;
511;,;511;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
512;,;512;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
513;,;513;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
514;,;514;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
515;,;515;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;4;");";;;;
516;,;516;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
517;,;517;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
518;,;518;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
519;,;519;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
520;,;520;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
521;,;521;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
522;,;522;,;5;,;0;,;2;,;1;,;1;,;1;,;3;,;2;");";;;;
523;,;523;,;5;,;0;,;2;,;2;,;0;,;1;,;4;,;2;");";;;;
524;,;524;,;8;,;0;,;1;,;0;,;7;,;0;,;1;,;8;");";;;;
525;,;525;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
526;,;526;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
527;,;527;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
528;,;528;,;5;,;1;,;0;,;2;,;2;,;0;,;2;,;3;");";;;;
529;,;529;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
530;,;530;,;6;,;0;,;0;,;0;,;6;,;0;,;0;,;2;");";;;;
531;,;531;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;3;");";;;;
532;,;532;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
533;,;533;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
534;,;534;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
535;,;535;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
536;,;536;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
537;,;537;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
538;,;538;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;;;
539;,;539;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
540;,;540;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
541;,;541;,;6;,;0;,;0;,;0;,;6;,;0;,;0;,;6;");";;;;
542;,;542;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
543;,;543;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
544;,;544;,;4;,;0;,;3;,;1;,;0;,;0;,;4;,;2;");";;;;
545;,;545;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
546;,;546;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
547;,;547;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
548;,;548;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
549;,;549;,;4;,;2;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
550;,;550;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;2;");";;;;
551;,;551;,;3;,;1;,;0;,;0;,;1;,;1;,;0;,;1;");";;;;
552;,;552;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
553;,;553;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
554;,;554;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
555;,;555;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
556;,;556;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;;;
557;,;557;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
558;,;558;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
559;,;559;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
560;,;560;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
561;,;561;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
562;,;562;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
563;,;563;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
564;,;564;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
565;,;565;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
566;,;566;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
567;,;567;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
568;,;568;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
569;,;569;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
570;,;570;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
571;,;571;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
572;,;572;,;16;,;1;,;8;,;6;,;1;,;0;,;14;,;3;");";;;;
573;,;573;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
574;,;574;,;6;,;0;,;5;,;0;,;1;,;0;,;5;,;2;");";;;;
575;,;575;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
576;,;576;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
577;,;577;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
578;,;578;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;2;");";;;;
579;,;579;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
580;,;580;,;9;,;3;,;4;,;0;,;2;,;0;,;4;,;5;");";;;;
581;,;581;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
582;,;582;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
583;,;583;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
584;,;584;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
585;,;585;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
586;,;586;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;;;
587;,;587;,;6;,;0;,;5;,;0;,;1;,;0;,;5;,;2;");";;;;
588;,;588;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
589;,;589;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
590;,;590;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
591;,;591;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
592;,;592;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
593;,;593;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
594;,;594;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
595;,;595;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
596;,;596;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
597;,;597;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
598;,;598;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
599;,;599;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
600;,;600;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
601;,;601;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
602;,;602;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
603;,;603;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
604;,;604;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
605;,;605;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
606;,;606;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
607;,;607;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;;;
608;,;608;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
609;,;609;,;5;,;0;,;1;,;0;,;4;,;0;,;1;,;2;");";;;;
610;,;610;,;6;,;0;,;1;,;0;,;5;,;0;,;1;,;5;");";;;;
611;,;611;,;9;,;0;,;0;,;2;,;7;,;0;,;2;,;8;");";;;;
612;,;612;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
613;,;613;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
614;,;614;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
615;,;615;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
616;,;616;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
617;,;617;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
618;,;618;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
619;,;619;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
620;,;620;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;2;");";;;;
621;,;621;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
622;,;622;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
623;,;623;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;;;
624;,;624;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
